Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
567,401,92687,231.139650873,23.943942134,129.574951895,130.695760599,68.62762694,21.718537876,12.197162176,87.365681143,0.648951514,0.833052372,24.428342259,355.650872818,279.773067332,88.044307366,14.125288613,29253.910224439,130.251870324,-0.046521811,-0.541420064
568,408,93096,228.176470588,24.049599587,129.639161054,130.083333333,67.382652159,21.528359884,12.094866881,89.179554395,0.656960004,0.833660337,24.140585218,354.784313725,282.480392157,89.168210497,14.005163576,28870.414215686,130.335784314,-0.035911298,-0.510885012
569,412,92704,225.009708738,23.948333764,130.030421044,130.643203883,66.738874854,21.539463223,11.951105685,87.013001048,0.654162775,0.833732791,24.028095649,354.92961165,280.990291262,91.113160772,13.836252695,28530.873786408,130.723300971,-0.042769402,-0.487752216
570,398,91995,231.14321608,23.765176957,129.478857702,129.542713568,68.516953092,21.79550254,12.127488775,88.885774643,0.652898972,0.834229444,24.388085797,354.494974874,282.532663317,91.360111428,14.063641981,29245.082914573,130.190954774,-0.057872739,-0.536993303
571,408,93527,229.232843137,24.160940325,130.007457995,130.754901961,67.742976102,21.586580454,11.992422528,88.858646687,0.653463073,0.833546521,24.184414196,358.31372549,279.833333333,89.851238967,13.912563897,29070.066176471,130.666666667,-0.060656037,-0.545374944
572,414,93411,225.630434783,24.130973909,129.943430583,130.289855072,66.992935777,21.383999913,11.902094946,87.841562534,0.652155405,0.83362427,23.93347259,352.65942029,279.548309179,91.559004397,13.747969422,28596.415458937,130.572463768,-0.043956954,-0.504268126
573,418,94835,226.877990431,24.49883751,129.850834897,130.203349282,66.892243216,21.481394834,11.994745091,87.823924222,0.658194447,0.837696564,23.97906332,354.5,280.064593301,90.466994553,13.815299877,28764.45215311,130.433014354,-0.037346133,-0.509024795
574,417,95291,228.51558753,24.616636528,130.15881194,130.314148681,67.417464272,21.22721632,12.014575605,86.221103503,0.655963582,0.835714368,23.818575365,348.930455635,277.29736211,87.125876291,13.92971597,29026.505995204,130.856115108,-0.053603348,-0.501538387
575,414,95741,231.258454106,24.732885559,130.053321802,130.758454106,68.213777595,21.45507446,12.04793003,88.115506356,0.651926368,0.833734812,24.194485396,349.34057971,280.229468599,88.838349145,13.92709149,29307.410628019,130.68115942,-0.042962987,-0.534205849
576,424,96486,227.561320755,24.925342289,130.20563741,129.985849057,66.263426209,21.512879306,11.883734051,91.077896495,0.66092347,0.836070155,24.046819032,352.273584906,278.386792453,90.363281669,13.73698495,28892.063679245,130.721698113,-0.034275688,-0.525726795
577,414,93300,225.362318841,24.102299148,128.950057283,129.06763285,66.997766926,21.303059052,11.915784859,90.100045941,0.656259473,0.835686728,23.83491353,352.108695652,277.475845411,91.823694395,13.860403158,28354.6352657,129.5,-0.021397234,-0.493031741
578,427,95834,224.43559719,24.756910359,129.833509923,130.135831382,66.444221465,21.237577103,11.793295596,89.690634669,0.659053335,0.835106636,23.7849453,347.459016393,279.023419204,92.836847504,13.652053607,28327.177985948,130.402810304,-0.010518064,-0.507703192
579,422,93738,222.127962085,24.215448205,129.291403133,129.381516588,66.054500648,21.164714405,11.753425212,87.301984161,0.658373693,0.836052796,23.752683612,348.023696682,279.725118483,88.547736216,13.599605422,27946.523696682,129.966824645,-0.036145671,-0.549220215
580,417,94981,227.772182254,24.536553862,129.384939198,129.357314149,67.145528862,21.368760413,12.027623489,88.789823426,0.656058424,0.835964771,24.029419254,347.285371703,282.004796163,92.029023491,13.936370399,28700.73381295,129.964028777,-0.023207295,-0.518361458
581,425,96123,226.171764706,24.83156807,129.103280317,129.058823529,66.429005306,21.055436039,11.944986564,89.840470955,0.663357827,0.837916164,23.623636846,347.082352941,280.336470588,91.916009552,13.808225721,28421.056470588,129.752941176,-0.035330013,-0.512686544
582,419,95416,227.723150358,24.648927926,129.513123797,130.556085919,67.480717436,21.395125371,12.013665516,91.387403147,0.655835071,0.834905991,24.093745555,351.434367542,280.255369928,91.986463177,13.932136557,28741.243436754,130.145584726,-0.030330632,-0.505922849
583,422,96102,227.72985782,24.826143115,129.693542047,130.789099526,67.557553935,21.371322569,11.890641338,90.202098823,0.647486627,0.830081797,23.980887125,352.879146919,282.146919431,90.990728481,13.809489282,28701.196682464,130.281990521,-0.023709057,-0.48181953
584,412,95367,231.473300971,24.636269698,129.667076111,129.274271845,68.436450718,21.577089879,11.942143003,91.04241195,0.649020008,0.830753807,24.248519083,351.475728155,278.888349515,92.294901996,13.948060397,29182.334951456,130.308252427,-0.017817438,-0.49337916
585,424,97102,229.014150943,25.084474296,129.522679995,129.931603774,67.650899032,21.465268176,11.860117933,91.653370608,0.648087616,0.830596896,24.100756138,350.910377358,278.79245283,91.023383288,13.802371666,28866.047169811,130.188679245,-0.014596062,-0.480955287
586,426,97450,228.755868545,25.174373547,129.470778685,129.316901408,67.389765444,21.282347059,11.949262953,92.714769227,0.65336828,0.835086139,23.977359426,349.368544601,278.319248826,91.332294415,13.87652447,28808.694835681,130.082159624,-0.019980591,-0.491740955
587,425,96899,227.997647059,25.032033066,129.400175081,129.731764706,67.5123544,21.165868863,11.941391434,91.180102833,0.652239428,0.833117407,23.893738615,347.969411765,281.371764706,89.711487293,13.90734512,28708.141176471,130.138823529,-0.031547163,-0.537649497
588,425,96714,227.562352941,24.984241798,129.754158235,130.075294118,67.056715106,21.141841654,11.758624108,91.865315862,0.659545603,0.834837474,23.794702382,347.44,280.098823529,91.642949174,13.663266726,28651.578823529,130.461176471,-0.015026229,-0.537653032
589,428,96846,226.275700935,25.018341514,129.94033022,129.878504673,66.943784023,20.872040106,11.728602664,90.809431465,0.651388167,0.830398978,23.569964772,350.408878505,282.780373832,90.410744585,13.690329134,28453.799065421,130.591121495,-0.001261195,-0.507390859
590,417,95617,229.29736211,24.700852493,129.519574282,130.189448441,67.382561789,21.060491793,11.996745376,88.979726466,0.664768797,0.835307919,23.730630398,349.09352518,280.326139089,89.943958371,13.915705341,28874.20383693,130.292565947,-0.04028492,-0.535878621
591,412,96267,233.65776699,24.86876776,129.705565647,130.507281553,69.074948112,21.441098162,12.07493124,90.733871803,0.641804682,0.828757313,24.120137113,350.5,277.949029126,89.536046073,14.098123796,29456.053398058,130.449029126,-0.030540283,-0.474322743
592,426,95775,224.823943662,24.741668819,130.075047077,131.117370892,66.34896774,20.68999314,11.720719274,89.682906241,0.660614883,0.835309981,23.309631717,352.892018779,281.042253521,89.837197335,13.656449561,28351.29342723,130.812206573,-0.020647153,-0.534118749
593,419,96239,229.687350835,24.861534487,130.546723286,131.019093079,67.474042369,20.568506297,11.831367018,89.775482407,0.661013443,0.833266428,23.332452158,345.570405728,280.732696897,91.446301571,13.79647928,29048.558472554,131.22673031,-0.031969334,-0.51569271
594,412,94696,229.844660194,24.462929476,129.861553396,129.861650485,67.634242493,21.03056085,11.784656978,89.514716162,0.647587868,0.830897798,23.670833419,351.677184466,279.308252427,88.672328049,13.738355554,28928.252427184,130.538834951,-0.046553471,-0.578492851
595,405,95280,235.259259259,24.613794885,130.264504496,130.520987654,69.37813226,20.983949293,11.831772949,90.525442122,0.64910379,0.827524333,23.775840666,347.066666667,276.303703704,91.240822743,13.88270656,29737.30617284,130.960493827,-0.022690252,-0.514737916
596,419,94511,225.563245823,24.415138207,130.116327236,129.823389021,66.449814669,20.65966212,11.670278418,89.903718078,0.661947332,0.833273964,23.233057593,352.792362768,277.274463007,88.181321267,13.57642218,28489.090692124,130.794749403,-0.023245837,-0.544208329
597,412,93906,227.927184466,24.258847843,129.917692759,130.393203883,67.361101748,20.894403371,11.774833565,88.24555138,0.655921985,0.831362589,23.587207736,354.973300971,277.40776699,88.472541118,13.770167357,28758.861650485,130.655339806,-0.05441944,-0.543073231
598,413,94099,227.842615012,24.308705761,129.863577171,129.84503632,67.587331287,20.757186546,11.731910222,90.997190469,0.650134495,0.828972598,23.48875111,351.237288136,279.767554479,90.420568524,13.690843968,28712.196125908,130.525423729,-0.03996838,-0.5804159
599,408,95722,234.612745098,24.727977267,130.586820546,130.708333333,68.745492073,21.339285721,12.042562847,90.791629347,0.648909427,0.828140191,24.127522912,354.051470588,280.355392157,89.884927551,14.082516571,29764.828431373,131.360294118,-0.052774985,-0.52496164
600,395,95217,241.055696203,24.597520021,130.419807125,130.903797468,70.443712222,21.52979279,12.212761073,91.631911606,0.644491576,0.827439447,24.300537259,353.260759494,279.116455696,89.775299038,14.25943937,30541.908860759,131.243037975,-0.057064552,-0.521800362
601,399,95905,240.363408521,24.775251873,130.5673387,131.909774436,69.96529724,21.487732555,11.998097491,88.893255641,0.645343556,0.826388431,24.233067988,353.428571429,278.15037594,90.158054823,14.024300723,30409.107769424,131.411027569,-0.073242019,-0.529081946
602,391,96383,246.503836317,24.898734177,130.143272712,132.265984655,71.224929614,21.917861842,12.234632382,88.908587941,0.645340226,0.828345656,24.648060328,351.342710997,278.355498721,89.44897118,14.351227356,31243.826086957,131.020460358,-0.075560575,-0.505547679
603,395,96692,244.789873418,24.978558512,130.471849292,131.93164557,71.021138083,21.784442042,12.195394502,88.995926147,0.641193578,0.827525816,24.565823852,347.870886076,278.278481013,90.757518133,14.287951694,31061.529113924,131.301265823,-0.079004111,-0.536653279
604,399,97549,244.483709273,25.199948334,130.092411452,131.330827068,71.118129001,21.9334934,12.112555783,87.126659548,0.645097942,0.826146039,24.718126547,353.598997494,280.172932331,90.670509661,14.249290068,30937.827067669,130.932330827,-0.055882031,-0.527330667
605,408,94569,231.786764706,24.430121416,129.768135033,130.649509804,68.350259547,21.027851608,11.799673113,87.792747265,0.650768233,0.828217056,23.676831365,349.318627451,277.254901961,89.051109247,13.827455055,29171.75245098,130.443627451,-0.035349668,-0.536663203
606,407,94754,232.810810811,24.477912684,129.953748905,130.663390663,68.445184881,21.070077757,11.863079159,88.879566074,0.646618511,0.826811379,23.662062165,351.339066339,275.348894349,89.932723237,13.843971568,29314.385749386,130.557739558,-0.028549712,-0.522256183
607,396,95655,241.553030303,24.710669078,129.767796064,131.27020202,70.544547849,21.370664103,12.112587348,87.906624904,0.64128531,0.825425047,24.111847091,350.179292929,274.717171717,89.953033678,14.191289139,30460.353535354,130.573232323,-0.043000939,-0.526675667
608,398,94819,238.238693467,24.494704211,129.627315713,130.218592965,69.986591205,21.142686143,12.050651161,90.399053226,0.646466283,0.829354813,23.882872266,353.336683417,276.801507538,91.034858064,14.074705839,29980.422110553,130.324120603,-0.044210381,-0.552270543
609,404,95133,235.477722772,24.575820201,130.277241169,130.908415842,68.997764425,20.924161257,11.951163035,88.503785875,0.653052822,0.832088427,23.551621732,347.371287129,275.366336634,89.601251184,13.858505128,29707.012376238,130.898514851,-0.022672487,-0.578413679
610,409,96806,236.689486553,25.008008267,130.600333552,131.212713936,68.195542711,21.043055694,12.167427993,89.271159913,0.655186802,0.834977693,23.591933084,353.728606357,275.62591687,90.040227776,14.06429724,30006.982885086,131.442542787,-0.036201069,-0.542655176
611,412,96086,233.218446602,24.822009817,130.699304007,131.014563107,67.685243086,20.937812514,12.004941236,88.903441819,0.658452659,0.834788009,23.51839742,352.922330097,277.582524272,87.892946151,13.873893207,29511.970873786,131.424757282,-0.040188715,-0.571579513
612,406,96155,236.834975369,24.839834668,130.857596186,131.137931034,69.472679695,21.168847559,12.022499728,89.533607629,0.648535055,0.830013309,23.754408787,354.209359606,277.445812808,89.184629087,13.987381471,30030.408866995,131.539408867,-0.039606841,-0.535309234
613,414,96540,233.188405797,24.939292173,130.725002234,131.446859903,68.191960197,20.920849101,11.889670149,86.361111457,0.653214271,0.830013288,23.513209464,349.925120773,282.946859903,88.283374857,13.811827551,29561.359903382,131.347826087,-0.017077482,-0.54202175
614,411,96219,234.109489051,24.856367864,130.456806007,131.221411192,67.660247657,20.893501952,12.026516621,88.588520708,0.66476854,0.836511292,23.352226298,354.051094891,277.090024331,88.128121072,13.96556399,29694.262773723,131.055961071,-0.032668136,-0.536710658
615,412,93938,228.004854369,24.267114441,131.26639855,131.905339806,66.476891985,20.551619272,11.729245787,89.641876941,0.667415005,0.835557196,22.97159618,349.699029126,274.672330097,90.651824724,13.631579562,28998.866504854,131.871359223,-0.040178836,-0.54297015
616,406,94447,232.628078818,24.398605012,130.985287446,132.032019704,68.147581535,20.938436747,11.91762799,87.130467657,0.651021108,0.830232552,23.513516127,346.701970443,272.044334975,89.433857893,13.873619394,29537.004926108,131.687192118,-0.043195166,-0.521129174
617,414,93895,226.799516908,24.2560062,130.90282525,131.38647343,66.44641425,20.566247727,11.792901379,87.36385902,0.661827166,0.834256266,23.009135359,356.086956522,276.316425121,89.157547779,13.681137497,28796.028985507,131.54589372,-0.020185857,-0.506058444
618,403,94436,234.332506203,24.395763369,130.407341382,131.228287841,68.630009097,21.001096468,12.134934851,87.094246419,0.652461938,0.83339659,23.631114217,351.853598015,279.583126551,87.984040367,14.093918493,29708.987593052,131.042183623,-0.049567216,-0.514099966
619,395,94478,239.184810127,24.406613278,130.594422082,131.653164557,69.959417276,21.126750915,12.137849429,87.001695377,0.648379495,0.830923186,23.895346523,350.939240506,275.898734177,87.449399808,14.142334382,30387.407594937,131.367088608,-0.070673493,-0.526182402
620,417,95243,228.400479616,24.604236631,130.875421446,131.489208633,67.196451219,20.850778452,11.819201579,87.354477788,0.649400026,0.829807271,23.406041058,353.599520384,274.884892086,86.538322639,13.789122577,28996.316546763,131.553956835,-0.045773516,-0.554687095
621,420,94689,225.45,24.461121157,130.749285126,130.866666667,66.465473547,20.703864421,11.811198125,87.111820984,0.654879805,0.831639464,23.216297245,349.64047619,278.964285714,88.025385175,13.698719683,28588.611904762,131.447619048,-0.031613593,-0.50311773
622,425,94892,223.275294118,24.513562387,130.962436685,130.712941176,65.945556113,20.575866151,11.753290283,86.834828733,0.653673538,0.832125772,23.040200458,351.444705882,278.223529412,87.103357882,13.617829854,28350.167058824,131.649411765,-0.021298599,-0.493789466
623,412,96492,234.203883495,24.926892276,130.598762105,130.082524272,68.528700937,21.11334036,12.030744408,86.53325575,0.651032367,0.832054786,23.740685415,354.026699029,276.393203883,88.621169759,13.960984631,29677.638349515,131.29368932,-0.052056643,-0.515820627
624,428,94506,220.808411215,24.413846551,129.945832475,129.144859813,65.261920338,20.410454304,11.684081889,85.772352741,0.651994871,0.828182744,22.848881569,351.460280374,278.567757009,88.094866424,13.578377327,27850.518691589,130.511682243,-0.017745636,-0.485678539
625,425,94704,222.832941176,24.464996125,129.806458094,130.341176471,65.805031588,20.751778724,11.811526353,84.656289787,0.654617431,0.831577089,23.198820869,358.152941176,278.837647059,88.476945213,13.656460145,28120.089411765,130.362352941,-0.013304414,-0.499227468
626,422,95768,226.938388626,24.739860501,129.739676977,130.030805687,66.478972225,20.781655909,11.855325186,88.301232043,0.656227403,0.831952003,23.27549082,362.082938389,277.54028436,90.829147097,13.764024015,28608.232227488,130.22985782,-0.002489703,-0.489024555
627,428,96590,225.677570093,24.952208732,130.109811515,130.070093458,66.170511789,20.721469462,11.749533953,86.569429249,0.660211897,0.832482798,23.232360324,357.446261682,274.287383178,90.127365355,13.604491716,28518.880841121,130.63317757,-0.013130067,-0.536675155
628,433,95505,220.565819861,24.671919401,129.642204901,129.697459584,64.415555306,20.323321318,11.727890567,87.296827866,0.678710041,0.840773679,22.718414915,356.551963048,279.073903002,89.210848434,13.492870679,27805.35334873,130.147806005,-0.008519721,-0.552004921
629,433,95589,220.759815242,24.69361922,129.72480677,129.242494226,64.824239702,20.486977707,11.67143953,86.707980409,0.664579901,0.835503704,22.918637479,355.418013857,278.56812933,87.792971166,13.456494615,27842.445727483,130.249422633,-0.021324459,-0.528977426
630,428,95428,222.962616822,24.6520279,129.306603476,129.962616822,65.511811241,20.582113018,11.706951335,86.985798315,0.670843044,0.836955509,23.075654282,356.799065421,277.238317757,88.298548606,13.482725898,28052.841121495,129.939252336,-0.038968226,-0.575951867
631,429,96515,224.976689977,24.932833893,130.270669897,130.571095571,65.485833704,20.497730165,11.689606921,86.340974194,0.664496667,0.834862505,22.962370671,352.871794872,274.897435897,88.453641088,13.498093855,28482.407925408,130.825174825,-0.018086663,-0.510372127
632,428,95760,223.738317757,24.737793852,129.947810752,130.235981308,65.686563396,20.598220374,11.633294682,87.655968529,0.660876635,0.833294038,23.01926122,355.453271028,278.551401869,89.807202272,13.496080184,28211.514018692,130.441588785,-0.002973662,-0.488659608
633,424,95567,225.393867925,24.687935934,129.771759897,130.384433962,66.226990423,20.819741274,11.777192836,85.813063944,0.652509322,0.833534272,23.29788137,356.096698113,277.91509434,88.230376152,13.617702186,28455.997641509,130.283018868,-0.017907216,-0.536511082
634,431,96166,223.122969838,24.842676311,130.028192489,130.626450116,65.345341047,20.48670585,11.780038315,87.216817945,0.660619627,0.83310749,22.936319039,355.50812065,277.935034803,87.003863607,13.61527159,28215.547563805,130.614849188,-0.038911892,-0.547710124
635,427,94633,221.62295082,24.446654611,130.300165413,132.206088993,65.278204373,20.428701468,11.619782056,87.443445667,0.655554089,0.830922606,22.832824172,353.714285714,275.430913349,91.094304256,13.458629934,28044.079625293,130.99765808,-0.027418334,-0.505071736
636,422,94484,223.895734597,24.408163265,129.440786262,129.620853081,66.205839458,20.589202976,11.793673676,88.723044619,0.654831359,0.833528669,23.036098527,356.765402844,273.343601896,91.851967731,13.660969912,28229.902843602,130.061611374,-0.039382048,-0.532695706
637,423,95677,226.186761229,24.716352364,129.990130179,130.846335697,67.008497094,20.688189682,11.811345135,90.201642363,0.648432283,0.830767619,23.234028213,361.98108747,275.274231678,89.759464728,13.698481821,28530.479905437,130.65248227,-0.051963606,-0.475350997
638,438,97362,222.287671233,25.151640403,130.135053905,130.552511416,65.355898772,20.536174781,11.7968155,90.279054982,0.663084933,0.834955135,22.997778863,363.363013699,279.187214612,88.996760148,13.57325001,28016.53196347,130.627853881,-0.022342349,-0.522933056
639,437,95747,219.100686499,24.734435546,130.23207644,130.578947368,64.858210487,20.365192448,11.741979824,90.883526992,0.660392168,0.834395249,22.785364524,358.784897025,273.491990847,88.464109122,13.520040037,27643.183066362,130.851258581,-0.037260109,-0.527639353
640,432,95242,220.467592593,24.6039783,129.99203772,131.326388889,65.378565793,20.486196561,11.764534689,91.028219437,0.652782771,0.831318915,22.957446928,358.150462963,275.041666667,91.661128304,13.541952403,27773.655092593,130.659722222,-0.017740132,-0.451326896
641,424,96713,228.096698113,24.983983467,129.647800338,130.813679245,67.242106494,21.070666514,12.017001059,91.83060036,0.647885502,0.834403402,23.607793197,356.20754717,275.275943396,91.608838066,13.853430815,28780.304245283,130.339622642,-0.042754999,-0.473485376
642,421,95574,227.016627078,24.689744252,130.062017681,130.70783848,67.402812811,20.882410695,11.904627182,90.874290727,0.64951148,0.832258891,23.431227275,355.959619952,276.342042755,90.395230431,13.75197104,28725.413301663,130.783847981,-0.048422448,-0.515153721
643,429,97811,227.997668998,25.267631103,130.847246557,132.522144522,66.628041643,20.874149189,11.948826604,93.164887839,0.659343061,0.836186105,23.366363289,353.923076923,278.473193473,92.879484786,13.744200676,29012.496503497,131.657342657,-0.071068223,-0.502615925
644,427,97566,228.491803279,25.204339964,130.05268038,131.611241218,66.778690789,20.928677714,11.960228146,93.356753445,0.657380976,0.837487137,23.427497226,355.585480094,275.379391101,92.659440462,13.750189686,28970.18735363,130.763466042,-0.083437202,-0.552954766
645,431,97397,225.979118329,25.160681994,130.917854344,132.526682135,66.342780883,20.719003101,11.82269689,89.655104918,0.656938931,0.835322141,23.248449968,363.141531323,275.967517401,91.758598421,13.626041147,28704.3225058,131.696055684,-0.069679014,-0.518470728
646,425,98145,230.929411765,25.353913717,131.079050239,132.517647059,67.722781579,21.110237313,11.940558129,92.238970829,0.646326407,0.834191035,23.692035738,353.823529412,275.472941176,90.861919209,13.762055097,29475.534117647,131.849411765,-0.077917454,-0.533045392
647,433,95041,219.494226328,24.552053733,130.530162697,131.503464203,65.529488119,20.522945103,11.691949972,90.52208026,0.651606112,0.83491618,23.008116382,358.669745958,271.45034642,91.911523375,13.432525976,27854.944572748,131.300230947,-0.070123054,-0.513519278
648,438,96359,219.997716895,24.892534229,130.662103244,132.358447489,65.495782397,20.60236506,11.675750217,88.879720656,0.651638376,0.83231085,23.13771683,355.938356164,274.828767123,90.049738093,13.485425065,27844.636986301,131.374429224,-0.042996629,-0.525323792
649,429,98298,229.132867133,25.393438388,131.038923339,132.251748252,67.729027684,21.099864885,11.936702855,89.663038515,0.645895744,0.831156738,23.708629476,356.358974359,275.561771562,90.141761849,13.813036444,29146.524475524,131.72960373,-0.058532596,-0.570899498
650,432,96687,223.8125,24.977266856,130.72259329,132.275462963,66.320274993,20.928313347,11.75918978,89.273495796,0.651425065,0.833657344,23.440960696,358.928240741,275.638888889,89.928438785,13.542545619,28443.444444444,131.423611111,-0.062914463,-0.521848526
651,434,95083,219.085253456,24.562903642,130.000716829,131.504608295,65.058170861,20.818982651,11.825185395,88.429891209,0.655776252,0.837533379,23.276074851,355.548387097,272.974654378,89.593338115,13.567936045,27732.993087558,130.707373272,-0.062229162,-0.537926829
652,431,96133,223.046403712,24.834151382,130.374871504,131.426914153,66.538199358,21.001949106,11.783759325,86.97466344,0.64288103,0.831662063,23.571950791,352.484918794,273.761020882,89.433409382,13.593741192,28243.139211137,131.127610209,-0.057967564,-0.529998818
653,430,94926,220.758139535,24.522345647,130.505962585,131.190697674,66.095163186,20.771568888,11.68594185,89.461839485,0.64647015,0.831589295,23.352956211,348.772093023,275.179069767,91.139488446,13.53297524,27962.713953488,131.18372093,-0.042771913,-0.516265102
654,432,97262,225.143518519,25.125807285,130.622826488,131.856481481,66.479729496,20.814002757,11.810575258,88.681001061,0.655839382,0.834874414,23.34263857,354.726851852,277.837962963,89.50016991,13.679390327,28575.060185185,131.275462963,-0.065848505,-0.535971892
655,426,96017,225.392018779,24.804184965,130.272625095,131.697183099,66.571903527,20.925706368,11.751412405,89.885541323,0.650220338,0.832316225,23.555365258,359.288732394,277.281690141,91.297723737,13.613850175,28558.03286385,130.953051643,-0.065532037,-0.556238521
656,432,97601,225.928240741,25.213381555,130.689868327,132.375,66.213850066,20.782445941,11.721821495,88.616121992,0.659340329,0.835196317,23.337425026,359.453703704,276.469907407,91.854145807,13.530878563,28658.854166667,131.356481481,-0.065108073,-0.557638082
657,430,97011,225.606976744,25.060966159,130.916231182,132.188372093,66.284321596,20.760782617,11.758100428,90.005392358,0.659971046,0.834856386,23.380875789,354.865116279,280.490697674,90.10144827,13.576843813,28654.86744186,131.68372093,-0.063732344,-0.583607397
658,440,94989,215.884090909,24.538620511,130.501790498,130.372727273,64.603438885,20.28072849,11.602444456,87.648505192,0.656611296,0.832793617,22.876616236,359.979545455,279.631818182,90.398456649,13.441391611,27361.127272727,131.045454545,-0.036568956,-0.609832972
659,434,95987,221.168202765,24.79643503,130.272827641,131.608294931,65.507411737,20.542764068,11.782975998,90.165673983,0.666262742,0.83772687,23.066713895,357.055299539,276.046082949,90.440960952,13.625845683,28024.633640553,130.986175115,-0.058384141,-0.561051987
660,433,95518,220.595842956,24.675277706,130.364291907,131.094688222,66.024115549,20.692206122,11.671355077,91.702508476,0.654962674,0.83196405,23.303943263,358.930715935,281.519630485,93.428131677,13.502649585,27985.838337182,131.080831409,-0.076112482,-0.56528246
661,433,95317,220.131639723,24.623353139,130.569814316,132.445727483,65.864694327,20.783051594,11.662617946,89.587816229,0.648388888,0.830289384,23.299800635,353.575057737,281.020785219,89.369176248,13.494421815,27990.048498845,131.260969977,-0.053515127,-0.564300491
662,440,94524,214.827272727,24.418496513,130.678587653,132.375,64.499294901,20.36545632,11.629839026,89.210125648,0.663671462,0.835602184,22.846898372,358.975,281.554545455,88.841324386,13.429553977,27295.854545455,131.384090909,-0.054024166,-0.539528466
663,438,94888,216.639269406,24.512529062,130.387318894,131.226027397,65.09441492,20.47779763,11.677714575,90.627286226,0.663296771,0.83634054,22.985133447,365.214611872,282.367579909,89.896637399,13.442613701,27508.842465753,131.057077626,-0.057269927,-0.554649574
664,432,94361,218.428240741,24.37638853,130.945218033,131.657407407,65.424998385,20.464983378,11.710751794,87.857998797,0.659535461,0.8352195,23.030591408,356.136574074,280.493055556,87.873312025,13.550831992,27773.233796296,131.759259259,-0.086320112,-0.559019593
665,425,94226,221.708235294,24.341513821,130.496785314,131.816470588,66.118123409,20.794262937,11.8073331,87.261254765,0.64680331,0.832017925,23.381021786,356.84,276.141176471,87.583648913,13.681226844,28135.531764706,131.317647059,-0.047252798,-0.54013528
666,428,94586,220.995327103,24.434513046,130.425443988,131.030373832,65.969657918,20.806108844,11.68449317,88.028029086,0.651159437,0.831716018,23.375486548,360.98364486,283.221962617,90.201747102,13.544382322,28078.397196262,131.219626168,-0.074160382,-0.562679964
667,433,93542,216.032332564,24.164815293,130.549839205,131.300230947,64.948911213,20.260673199,11.635476513,89.169146503,0.654303988,0.833670054,22.824475454,353.734411085,279.436489607,92.479302155,13.434152408,27410.612009238,131.348729792,-0.075572366,-0.573741386
668,436,94556,216.871559633,24.42676311,130.822062571,132.121559633,64.925106998,20.400677881,11.586768219,87.903763735,0.656890592,0.832767819,22.957486611,355.020642202,277.321100917,89.370011598,13.393849114,27528.938073394,131.623853211,-0.066188246,-0.546069308
669,433,94203,217.558891455,24.335572204,131.131625239,132.011547344,65.408387735,20.265506616,11.607893881,88.792562603,0.653469629,0.830599089,22.875792242,354.45034642,275.967667436,92.089638763,13.463140316,27654.695150115,131.856812933,-0.049049211,-0.479839643
670,436,95505,219.048165138,24.671919401,130.654125476,131.983944954,66.09686003,20.748347973,11.699203872,90.313442082,0.639895665,0.827226019,23.35955519,355.497706422,278.825688073,90.11407651,13.537608317,27781.123853211,131.44266055,-0.068464797,-0.517874434
671,436,96611,221.584862385,24.957633686,130.712103957,132.330275229,65.942184335,20.889029606,11.668526658,87.93592538,0.647795714,0.82982418,23.412895822,357.94266055,278.431192661,88.976432662,13.558313129,28105.380733945,131.481651376,-0.074003282,-0.514346537
672,434,98072,225.97235023,25.335055541,131.022521533,132.267281106,66.834881655,20.902178587,11.903839817,89.563495664,0.642957235,0.829483954,23.487904508,352.059907834,277.15437788,89.382331431,13.766667367,28715.721198157,131.884792627,-0.086458031,-0.489035216
673,424,96566,227.75,24.946008783,130.748130528,132.20990566,66.967214422,20.941607614,11.938294808,89.944594996,0.64487672,0.828811787,23.570652799,355.396226415,274.469339623,90.102756682,13.896679548,28937.58490566,131.535377358,-0.059347647,-0.495476223
674,437,97221,222.473684211,25.115215707,130.930449986,132.075514874,66.349885441,20.825797188,11.79049564,89.654765423,0.640700534,0.827439742,23.511521886,353.864988558,275.652173913,87.710637842,13.698370716,28221.395881007,131.723112128,-0.073264033,-0.521221573
675,425,97420,229.223529412,25.166623611,130.925725636,132.491764706,67.835878157,21.068741443,11.968927731,89.717120801,0.642805506,0.829310929,23.862952544,356.774117647,275.941176471,87.863366184,13.976202177,29100.534117647,131.767058824,-0.093453195,-0.517385281
676,438,94078,214.789954338,24.303280806,129.901025067,130.785388128,64.570851378,20.297328975,11.618672325,88.231553347,0.646704945,0.827448287,22.869285777,352.148401826,277.769406393,88.398184757,13.510080053,27100.006849315,130.646118721,-0.070933717,-0.500875146
677,426,94780,222.488262911,24.484629295,129.859882391,130.88028169,66.240636302,20.728325367,11.856099965,89.193400829,0.64946707,0.830730082,23.369318365,350.370892019,276.753521127,89.885141732,13.776891436,28130.579812207,130.638497653,-0.065913734,-0.485347851
678,429,97092,226.321678322,25.081890984,130.794284083,131.386946387,67.126561461,21.063262539,11.851868668,92.251730719,0.641730809,0.827337587,23.750925958,346.58974359,274.727272727,91.609434441,13.825187897,28744.648018648,131.545454545,-0.062301765,-0.508676987
